0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0140845070422535,0.0178571428571428,0.2345942057216105,432.0,1.0,0.0,48.0,9.0,0.0656028368794326,0.1111111111111111,0.0935385399244414,0.0207598256298454,13.625,23.444444444444443,0.305668841761827,0.2720014516421702,0.003190576777758,0.0006661800329001,1.0,0.0,57.0
0.0698447893569844,0.0377358490566037,0.5927979612130635,336.0,2.0,0.0,48.0,7.0,0.0656028368794326,0.1428571428571428,0.0935385399244414,0.0155673456939803,13.625,23.714285714285715,0.305668841761827,0.274491851309284,0.003190576777758,0.000549662608501,1.0,0.0,63.0
0.0777777777777777,0.0392156862745098,0.6128635139709577,240.0,2.0,0.0,48.0,5.0,0.0656028368794326,0.2,0.0935385399244414,0.00215525544166,13.625,29.4,0.305668841761827,0.2676307802178182,0.003190576777758,0.0003977427874229,1.0,0.0,71.0
0.1771680216802168,0.0566037735849056,1.0292361683030025,384.0,3.0,0.0,48.0,8.0,0.0656028368794326,0.2142857142857142,0.0935385399244414,0.0070729462650652,13.625,21.625,0.305668841761827,0.2586266390614217,0.003190576777758,0.0006111606713396,1.0,0.0,81.0
0.224390243902439,0.0384615384615384,0.8906174426240029,288.0,2.0,0.0,48.0,6.0,0.0656028368794326,0.2,0.0935385399244414,0.0117702447201593,13.625,27.0,0.305668841761827,0.2645138521263455,0.003190576777758,0.0004656537543983,1.0,0.0,103.0
0.0292360221937686,0.0384615384615384,0.473277357812641,288.0,2.0,0.0,48.0,6.0,0.0656028368794326,0.3333333333333333,0.0935385399244414,0.03065851957091,13.625,34.0,0.305668841761827,0.2674397859054416,0.003190576777758,0.0004711793112008,1.0,0.0,113.0
0.0151515151515151,0.0192307692307692,0.2386831520910304,240.0,1.0,0.0,48.0,5.0,0.0656028368794326,0.4,0.0935385399244414,0.0121892403441666,13.625,27.6,0.305668841761827,0.2553227729517969,0.003190576777758,0.0004113132959005,1.0,0.0,115.0
0.0277777777777777,0.0192307692307692,0.2790553132756236,240.0,1.0,0.0,48.0,5.0,0.0656028368794326,0.1,0.0935385399244414,0.0004261906647123,13.625,29.0,0.305668841761827,0.258403723495949,0.003190576777758,0.0003972325117324,1.0,0.0,118.0
0.1277777777777777,0.0526315789473684,0.9466717146662916,576.0,3.0,0.0,48.0,12.0,0.0656028368794326,0.0909090909090909,0.0935385399244414,-0.001703571715953,13.625,14.416666666666666,0.305668841761827,0.2752984389348025,0.003190576777758,0.0008793948678194,1.0,0.0,120.0
0.1390845070422535,0.037037037037037,0.7154925526845984,384.0,2.0,0.0,48.0,8.0,0.0656028368794326,0.1071428571428571,0.0935385399244414,0.0198322060710456,13.625,21.375,0.305668841761827,0.2670586139319437,0.003190576777758,0.0006186994908516,1.0,0.0,124.0
0.242063492063492,0.0545454545454545,1.1656246785799218,480.0,3.0,0.0,48.0,10.0,0.0656028368794326,0.0888888888888888,0.0935385399244414,0.0021461563650174,13.625,14.8,0.305668841761827,0.2588499395613883,0.003190576777758,0.0007617688393317,1.0,0.0,130.0
0.1666666666666666,0.0384615384615384,0.8035638549721068,288.0,2.0,0.0,48.0,6.0,0.0656028368794326,0.1333333333333333,0.0935385399244414,-3.948321719827215e-06,13.625,15.833333333333334,0.305668841761827,0.2513835317793057,0.003190576777758,0.0004828708551113,1.0,0.0,161.0
0.0151515151515151,0.0196078431372549,0.2386831520910304,192.0,1.0,0.0,48.0,4.0,0.0656028368794326,0.1666666666666666,0.0935385399244414,0.0113924279102414,13.625,37.25,0.305668841761827,0.2571183533447684,0.003190576777758,0.0003406698860475,1.0,0.0,162.0
0.45,0.0816326530612244,1.8273283939135632,240.0,4.0,0.0,48.0,5.0,0.0656028368794326,0.4,0.0935385399244414,0.0006709139252565,13.625,18.0,0.305668841761827,0.2410743004181408,0.003190576777758,0.0004124083330431,1.0,0.0,173.0
0.0140845070422535,0.0192307692307692,0.2345942057216105,240.0,1.0,0.0,48.0,5.0,0.0656028368794326,0.3,0.0935385399244414,0.0237728028527789,13.625,38.0,0.305668841761827,0.275045871559633,0.003190576777758,0.0003993945901695,1.0,0.0,177.0
0.024390243902439,0.0188679245283018,0.269282508064391,288.0,1.0,0.0,48.0,6.0,0.0656028368794326,0.1333333333333333,0.0935385399244414,0.0054689892425395,13.625,23.33333333333333,0.305668841761827,0.2573832417582417,0.003190576777758,0.0004690538530109,1.0,0.0,178.0
0.0140845070422535,0.0188679245283018,0.2345942057216105,288.0,1.0,0.0,48.0,6.0,0.0656028368794326,0.1333333333333333,0.0935385399244414,0.0129653652746131,13.625,26.5,0.305668841761827,0.2680615164520744,0.003190576777758,0.0004704037567755,1.0,0.0,179.0
0.2,0.0185185185185185,0.6213349345596119,336.0,1.0,0.0,48.0,7.0,0.0656028368794326,0.0476190476190476,0.0935385399244414,-0.0060305385866753,13.625,13.285714285714286,0.305668841761827,0.2480145598941098,0.003190576777758,0.0005588338878474,1.0,0.0,204.0
0.05,0.0192307692307692,0.333808200695334,240.0,1.0,0.0,48.0,5.0,0.0656028368794326,0.2,0.0935385399244414,-0.003568821452896,13.625,17.4,0.305668841761827,0.2547586675730795,0.003190576777758,0.0004245250155008,1.0,0.0,213.0
0.0151515151515151,0.0188679245283018,0.2386831520910304,288.0,1.0,0.0,48.0,6.0,0.0656028368794326,0.2,0.0935385399244414,0.0085380784425196,13.625,23.33333333333333,0.305668841761827,0.2532522385538097,0.003190576777758,0.0004978633778944,1.0,0.0,232.0
0.0429292929292929,0.0392156862745098,0.517738465366654,240.0,2.0,0.0,48.0,5.0,0.0656028368794326,0.2,0.0935385399244414,0.0098579060371926,13.625,33.0,0.305668841761827,0.2709199349358395,0.003190576777758,0.0004084025803052,1.0,0.0,239.0
0.5095238095238095,0.06,1.6933439034806097,240.0,3.0,0.0,48.0,5.0,0.0656028368794326,0.3,0.0935385399244414,-0.0053376230582986,13.625,14.6,0.305668841761827,0.2414626288659793,0.003190576777758,0.0004254786739159,1.0,0.0,242.0
0.0,0.0,0.0,192.0,0.0,0.0,48.0,4.0,0.0656028368794326,0.0,0.0935385399244414,0.0020539246129395,13.625,31.5,0.305668841761827,0.2588499395613883,0.003190576777758,0.000345155311348,1.0,0.0,247.0
0.0,0.0,0.0,288.0,0.0,0.0,48.0,6.0,0.0656028368794326,0.0666666666666666,0.0935385399244414,0.0070043259641093,13.625,24.5,0.305668841761827,0.2723968744321279,0.003190576777758,0.0004649943651481,1.0,0.0,112.0
0.0333333333333333,0.0196078431372549,0.294014103795206,192.0,1.0,0.0,48.0,4.0,0.0656028368794326,0.1666666666666666,0.0935385399244414,-0.003081452535066,13.625,24.25,0.305668841761827,0.2519751218692217,0.003190576777758,0.0003431383125275,1.0,0.0,218.0
0.3818181818181818,0.05,1.4181287132018894,720.0,3.0,0.0,48.0,15.0,0.0656028368794326,0.1047619047619047,0.0935385399244414,0.0248751493667342,13.625,17.0,0.305668841761827,0.2726941968346371,0.003190576777758,0.0010754483855007,1.0,0.0,76.0
0.2057511737089201,0.0566037735849056,1.0847619257534535,384.0,3.0,0.0,48.0,8.0,0.0656028368794326,0.2142857142857142,0.0935385399244414,0.0171821831449174,13.625,21.75,0.305668841761827,0.2663468372423596,0.003190576777758,0.000600237386096,1.0,0.0,102.0
0.0,0.0,0.0,384.0,0.0,0.0,48.0,8.0,0.0656028368794326,0.0357142857142857,0.0935385399244414,-0.0020812975900802,13.625,12.625,0.305668841761827,0.2732907930720146,0.003190576777758,0.0006319243032478,0.0,0.0,323.0
0.9045642170341586,0.088235294117647,3.847567247064272,2970.0,9.0,1.0,66.0,45.0,0.054079254079254,0.0484848484848484,0.1522898379511114,0.0828546833417912,13.06060606060606,12.8,0.3289444810182137,0.3238280406135234,0.0043828079932367,0.0030441630134061,1.0,5.0,2.0
0.7821073828592469,0.0975609756097561,3.3682017546706216,1584.0,8.0,1.0,66.0,24.0,0.054079254079254,0.0760869565217391,0.1522898379511114,0.0368136101902525,13.06060606060606,15.166666666666666,0.3289444810182137,0.2827768345595171,0.0043828079932367,0.0016464290518837,1.0,5.0,3.0
0.9046693378125064,0.1368421052631579,4.79945117840249,2772.0,13.0,1.0,66.0,42.0,0.054079254079254,0.0511033681765389,0.1522898379511114,0.070791326573322,13.06060606060606,12.80952380952381,0.3289444810182137,0.313663946432308,0.0043828079932367,0.0028282442325606,1.0,5.0,4.0
0.2541666666666666,0.048780487804878,1.4090318686649883,1320.0,4.0,1.0,66.0,20.0,0.054079254079254,0.0684210526315789,0.1522898379511114,0.026309583404888,13.06060606060606,17.2,0.3289444810182137,0.2957774269928966,0.0043828079932367,0.0013673840197808,1.0,5.0,6.0
1.7397401717523668,0.1416666666666666,7.337547499618448,4686.0,17.0,1.0,66.0,71.0,0.054079254079254,0.0402414486921529,0.1522898379511114,0.1718268054743426,13.06060606060606,12.014084507042254,0.3289444810182137,0.3296679129096107,0.0043828079932367,0.0047093688757741,1.0,5.0,7.0
0.7749178403755869,0.1012658227848101,3.322580356259656,1386.0,8.0,1.0,66.0,21.0,0.054079254079254,0.1095238095238095,0.1522898379511114,0.0587878981638635,13.06060606060606,19.61904761904762,0.3289444810182137,0.2862325759022341,0.0043828079932367,0.0014357506542907,1.0,5.0,8.0
0.6055994463513104,0.0808080808080808,2.994364459953739,2706.0,8.0,1.0,66.0,41.0,0.054079254079254,0.0573170731707317,0.1522898379511114,0.0904163771439836,13.06060606060606,15.195121951219512,0.3289444810182137,0.315645399031375,0.0043828079932367,0.0027327520691962,1.0,5.0,9.0
0.9535569105691056,0.0989010989010989,3.952069383868488,2244.0,9.0,1.0,66.0,34.0,0.054079254079254,0.0481283422459893,0.1522898379511114,0.0313081060828075,13.06060606060606,12.352941176470589,0.3289444810182137,0.2938639482454421,0.0043828079932367,0.0023218959891679,1.0,5.0,10.0
0.5837301587301588,0.0833333333333333,2.77238358067998,1650.0,7.0,1.0,66.0,25.0,0.054079254079254,0.0566666666666666,0.1522898379511114,0.0208904077641174,13.06060606060606,14.4,0.3289444810182137,0.2877711652908428,0.0043828079932367,0.0017107264420072,1.0,5.0,12.0
0.3672979797979797,0.0602409638554216,1.8654274688655403,1452.0,5.0,1.0,66.0,22.0,0.054079254079254,0.0735930735930736,0.1522898379511114,0.0529248137408034,13.06060606060606,17.681818181818183,0.3289444810182137,0.3078028747433265,0.0043828079932367,0.0015012007484998,1.0,5.0,13.0
0.2977124183006536,0.0657894736842105,1.730906364362763,990.0,5.0,1.0,66.0,15.0,0.054079254079254,0.0952380952380952,0.1522898379511114,0.0171283939702626,13.06060606060606,16.266666666666666,0.3289444810182137,0.2779529019098832,0.0043828079932367,0.0010836528910184,1.0,5.0,15.0
0.1558006535947712,0.054054054054054,1.20702317425437,792.0,4.0,1.0,66.0,12.0,0.054079254079254,0.1212121212121212,0.1522898379511114,0.0231196225224347,13.06060606060606,22.666666666666668,0.3289444810182137,0.2821912650602409,0.0043828079932367,0.0008741956996244,1.0,5.0,17.0
0.2974178403755868,0.04,1.258358744663067,792.0,3.0,0.0,66.0,12.0,0.054079254079254,0.0757575757575757,0.1522898379511114,0.0299837463687251,13.06060606060606,22.166666666666668,0.3289444810182137,0.3027059773828756,0.0043828079932367,0.000855447720395,1.0,5.0,20.0
0.2513095238095238,0.048780487804878,1.394642247057436,1320.0,4.0,1.0,66.0,20.0,0.054079254079254,0.0789473684210526,0.1522898379511114,0.0307794420925808,13.06060606060606,16.3,0.3289444810182137,0.2979526933015305,0.0043828079932367,0.0013939286862922,1.0,5.0,22.0
0.0,0.0,0.0,594.0,0.0,1.0,66.0,9.0,0.054079254079254,0.0,0.1522898379511114,0.0061490142206517,13.06060606060606,18.55555555555556,0.3289444810182137,0.2699441743201873,0.0043828079932367,0.0006824450194186,1.0,5.0,28.0
0.4349206349206349,0.0595238095238095,2.01931537242143,1518.0,5.0,1.0,66.0,23.0,0.054079254079254,0.0434782608695652,0.1522898379511114,0.0610620921938274,13.06060606060606,16.652173913043477,0.3289444810182137,0.3065439672801636,0.0043828079932367,0.0015697368481876,1.0,5.0,32.0
0.2303571428571428,0.0375,1.1414854822459346,1122.0,3.0,0.0,66.0,17.0,0.054079254079254,0.0661764705882353,0.1522898379511114,-0.0010700486687177,13.06060606060606,13.0,0.3289444810182137,0.2667259786476868,0.0043828079932367,0.0012389157795804,1.0,5.0,35.0
0.2777450980392156,0.0649350649350649,1.690348668564069,1056.0,5.0,1.0,66.0,16.0,0.054079254079254,0.1,0.1522898379511114,0.0179311861283751,13.06060606060606,17.1875,0.3289444810182137,0.2718534639100471,0.0043828079932367,0.0011137755572243,1.0,5.0,36.0
0.3138888888888889,0.0416666666666666,1.2987028119024695,594.0,3.0,1.0,66.0,9.0,0.054079254079254,0.1666666666666666,0.1522898379511114,0.0133320465737639,13.06060606060606,19.22222222222222,0.3289444810182137,0.2717548948513416,0.0043828079932367,0.0006913191200429,1.0,5.0,43.0
0.5768115942028985,0.056338028169014,2.056485176565907,594.0,4.0,1.0,66.0,9.0,0.054079254079254,0.1666666666666666,0.1522898379511114,0.0112619602385123,13.06060606060606,16.555555555555557,0.3289444810182137,0.2664888888888889,0.0043828079932367,0.0007068889061743,1.0,5.0,47.0
0.0595390524967989,0.0266666666666666,0.5581096588702831,726.0,2.0,1.0,66.0,11.0,0.054079254079254,0.0727272727272727,0.1522898379511114,0.0278221826227459,13.06060606060606,23.09090909090909,0.3289444810182137,0.2912942090944422,0.0043828079932367,0.0007987954949174,1.0,5.0,53.0
0.1825396825396825,0.0434782608695652,1.0511247384855236,396.0,3.0,1.0,66.0,6.0,0.054079254079254,0.2666666666666666,0.1522898379511114,0.0171985627098843,13.06060606060606,25.666666666666668,0.3289444810182137,0.2638619961274424,0.0043828079932367,0.0004682595459661,1.0,5.0,60.0
0.1273636398335814,0.0579710144927536,1.1358433978687197,462.0,4.0,1.0,66.0,7.0,0.054079254079254,0.4761904761904761,0.1522898379511114,0.0363373972475146,13.06060606060606,35.42857142857143,0.3289444810182137,0.2784175334323923,0.0043828079932367,0.0005284917425348,1.0,5.0,61.0
0.05,0.0138888888888888,0.333808200695334,462.0,1.0,1.0,66.0,7.0,0.054079254079254,0.1428571428571428,0.1522898379511114,0.006991198314174,13.06060606060606,26.857142857142858,0.3289444810182137,0.27145961608113,0.0043828079932367,0.000528822093372,1.0,5.0,70.0
0.3283702213279678,0.0579710144927536,1.5554580529291606,462.0,4.0,1.0,66.0,7.0,0.054079254079254,0.2857142857142857,0.1522898379511114,0.0323048135008369,13.06060606060606,30.857142857142858,0.3289444810182137,0.2726445980356493,0.0043828079932367,0.0005281467235542,1.0,5.0,75.0
0.373835403726708,0.0657894736842105,1.8725898268696848,990.0,5.0,1.0,66.0,15.0,0.054079254079254,0.1047619047619047,0.1522898379511114,0.0248751493667342,13.06060606060606,17.0,0.3289444810182137,0.2726941968346371,0.0043828079932367,0.0010754483855007,1.0,5.0,76.0
0.198608316566063,0.0422535211267605,1.063150528535486,528.0,3.0,1.0,66.0,8.0,0.054079254079254,0.1785714285714285,0.1522898379511114,0.0269104015026013,13.06060606060606,29.75,0.3289444810182137,0.2785727559933098,0.0043828079932367,0.0006135105479548,1.0,5.0,77.0
0.4523809523809524,0.0410958904109589,1.5859073112907487,660.0,3.0,1.0,66.0,10.0,0.054079254079254,0.0888888888888888,0.1522898379511114,0.0100008688059168,13.06060606060606,18.5,0.3289444810182137,0.2664888888888889,0.0043828079932367,0.0007411437451484,1.0,5.0,83.0
0.25,0.0135135135135135,0.7213475204444817,594.0,1.0,1.0,66.0,9.0,0.054079254079254,0.0277777777777777,0.1522898379511114,0.0058781000084839,13.06060606060606,16.88888888888889,0.3289444810182137,0.274592416193442,0.0043828079932367,0.000686459855985,1.0,5.0,85.0
0.0666666666666666,0.0138888888888888,0.369269373068855,462.0,1.0,1.0,66.0,7.0,0.054079254079254,0.0952380952380952,0.1522898379511114,0.0042328333570237,13.06060606060606,20.285714285714285,0.3289444810182137,0.2631671348314606,0.0043828079932367,0.0005480848081598,1.0,5.0,86.0
0.3541666666666666,0.0428571428571428,1.399682733736476,462.0,3.0,0.0,66.0,7.0,0.054079254079254,0.1428571428571428,0.1522898379511114,0.0082786217368593,13.06060606060606,19.571428571428573,0.3289444810182137,0.2599722511272979,0.0043828079932367,0.0005612672812391,1.0,5.0,90.0
0.1083333333333333,0.0289855072463768,0.68392735351298,330.0,2.0,0.0,66.0,5.0,0.054079254079254,0.2,0.1522898379511114,0.0111643222785322,13.06060606060606,27.4,0.3289444810182137,0.2619255635156386,0.0043828079932367,0.0004115897875908,1.0,5.0,94.0
0.0140845070422535,0.0142857142857142,0.2345942057216105,330.0,1.0,1.0,66.0,5.0,0.054079254079254,0.1,0.1522898379511114,0.0149325869447633,13.06060606060606,30.6,0.3289444810182137,0.2621087602727749,0.0043828079932367,0.0004301940684096,1.0,5.0,97.0
0.0,0.0,0.0,264.0,0.0,1.0,66.0,4.0,0.054079254079254,0.0,0.1522898379511114,0.0212887974460051,13.06060606060606,43.25,0.3289444810182137,0.2818198909569468,0.0043828079932367,0.000331978932676,1.0,5.0,98.0
0.3294117647058824,0.0428571428571428,1.339207908514197,462.0,3.0,1.0,66.0,7.0,0.054079254079254,0.1904761904761904,0.1522898379511114,0.0070261327614025,13.06060606060606,20.428571428571427,0.3289444810182137,0.2630747630747631,0.0043828079932367,0.0005460663122271,1.0,5.0,100.0
0.3066666666666667,0.0416666666666666,1.3012717749082727,594.0,3.0,1.0,66.0,9.0,0.054079254079254,0.0833333333333333,0.1522898379511114,0.0128536061280317,13.06060606060606,21.22222222222222,0.3289444810182137,0.2784692550622329,0.0043828079932367,0.0006672642537232,1.0,5.0,101.0
0.0,0.0,0.0,462.0,0.0,0.0,66.0,7.0,0.054079254079254,0.0,0.1522898379511114,0.0147007298632473,13.06060606060606,26.714285714285715,0.3289444810182137,0.2877711652908428,0.0043828079932367,0.0005433577590636,1.0,5.0,107.0
0.35,0.0434782608695652,1.3894376171581977,396.0,3.0,1.0,66.0,6.0,0.054079254079254,0.2,0.1522898379511114,0.0067620373338374,13.06060606060606,20.0,0.3289444810182137,0.26502828854314,0.0043828079932367,0.0004817530998871,1.0,5.0,108.0
0.1777749832327297,0.0434782608695652,1.00681031489869,396.0,3.0,1.0,66.0,6.0,0.054079254079254,0.3333333333333333,0.1522898379511114,0.03065851957091,13.06060606060606,34.0,0.3289444810182137,0.2674397859054416,0.0043828079932367,0.0004711793112008,1.0,5.0,113.0
0.0222222222222222,0.0144927536231884,0.262697311013863,264.0,1.0,1.0,66.0,4.0,0.054079254079254,0.1666666666666666,0.1522898379511114,0.0098288403240297,13.06060606060606,31.0,0.3289444810182137,0.2694589250404458,0.0043828079932367,0.0003527453142129,1.0,5.0,114.0
0.4097222222222222,0.0597014925373134,1.7266676199854132,330.0,4.0,1.0,66.0,5.0,0.054079254079254,0.4,0.1522898379511114,0.0121892403441666,13.06060606060606,27.6,0.3289444810182137,0.2553227729517969,0.0043828079932367,0.0004113132959005,1.0,5.0,115.0
0.2085576259489303,0.0434782608695652,1.0955246422874148,396.0,3.0,1.0,66.0,6.0,0.054079254079254,0.2,0.1522898379511114,0.0183840773379108,13.06060606060606,27.5,0.3289444810182137,0.2753995958111335,0.0043828079932367,0.0004653703361731,1.0,5.0,116.0
0.404560697518444,0.0547945205479452,1.6815861532515235,726.0,4.0,1.0,66.0,11.0,0.054079254079254,0.1636363636363636,0.1522898379511114,0.0277682599230146,13.06060606060606,23.63636363636364,0.3289444810182137,0.2748441510817748,0.0043828079932367,0.0008082866159313,1.0,5.0,119.0
0.0140845070422535,0.0144927536231884,0.2345942057216105,264.0,1.0,1.0,66.0,4.0,0.054079254079254,0.1666666666666666,0.1522898379511114,0.016391562224069,13.06060606060606,38.75,0.3289444810182137,0.2645138521263455,0.0043828079932367,0.0003421981750629,1.0,5.0,125.0
0.1569416498993963,0.0289855072463768,0.7484925480913613,330.0,2.0,1.0,66.0,5.0,0.054079254079254,0.2,0.1522898379511114,0.0183130358988121,13.06060606060606,31.4,0.3289444810182137,0.2670110438190238,0.0043828079932367,0.0004205159577488,1.0,5.0,126.0
0.0294117647058823,0.0142857142857142,0.2835784920513334,330.0,1.0,0.0,66.0,5.0,0.054079254079254,0.2,0.1522898379511114,0.0032070893768411,13.06060606060606,24.4,0.3289444810182137,0.2558893820416524,0.0043828079932367,0.0004312475850079,1.0,5.0,133.0
0.1385281385281385,0.0285714285714285,0.7454911301772974,396.0,2.0,1.0,66.0,6.0,0.054079254079254,0.1333333333333333,0.1522898379511114,0.0084405028869791,13.06060606060606,20.0,0.3289444810182137,0.2526972353337828,0.0043828079932367,0.0004769435411985,1.0,5.0,135.0
0.0294117647058823,0.0136986301369863,0.2835784920513334,528.0,1.0,1.0,66.0,8.0,0.054079254079254,0.0714285714285714,0.1522898379511114,-0.0020858086082859,13.06060606060606,17.75,0.3289444810182137,0.2660159716060337,0.0043828079932367,0.0006211555827575,1.0,5.0,139.0
0.2159090909090909,0.0441176470588235,1.134119976250216,330.0,3.0,1.0,66.0,5.0,0.054079254079254,0.3,0.1522898379511114,0.0099051009141761,13.06060606060606,24.2,0.3289444810182137,0.2588499395613883,0.0043828079932367,0.0004019947781188,1.0,5.0,147.0
0.0666666666666666,0.0138888888888888,0.369269373068855,462.0,1.0,1.0,66.0,7.0,0.054079254079254,0.0952380952380952,0.1522898379511114,4.384822621846362e-05,13.06060606060606,16.428571428571427,0.3289444810182137,0.2522719623022551,0.0043828079932367,0.000562151236656,1.0,5.0,153.0
0.0208333333333333,0.0144927536231884,0.2583177668073287,264.0,1.0,1.0,66.0,4.0,0.054079254079254,0.1666666666666666,0.1522898379511114,0.0113924279102414,13.06060606060606,37.25,0.3289444810182137,0.2571183533447684,0.0043828079932367,0.0003406698860475,1.0,5.0,162.0
0.1405228758169934,0.0294117647058823,0.7386981053647521,264.0,2.0,1.0,66.0,4.0,0.054079254079254,0.3333333333333333,0.1522898379511114,0.0034900499564275,13.06060606060606,28.75,0.3289444810182137,0.255366269165247,0.0043828079932367,0.0003497376468311,1.0,5.0,164.0
